,발화문,final_label
2585,권태기가 왔다고 잠깐 시간을 갖자고 하더라고. 그러더니 나중에 새로운 사람이 생겼다는 거야.,1
2586,술을 많이 마시고 집 계단을 오르다가 넘어져서 허리를 다쳤어. 그래서 지금 병원에 입원 중이야.,1
2587,한 시간이나 넘도록 친구가 오지 않아서 너무 답답해서 친구한테 전화를 했어. 그런데 전화를 안 받아.,1
2588,나 면접 또 떨어졌어.,1
2589,이번 회사가 공채로 시험 보는 마지막 회사 였어.	,1
2590,우리 아빠가 어제 또 다쳤어!,1
2591,우리 해피 하늘나라에서도 우리 가족 계속 지켜봤으면 좋겠다.	,1
2592,부모님께서 지금 내 전화만 기다리고 계시겠지 어떻게 말씀드려야 될지 모르겠어.	,1
2593,해피가 어제 세상을 떠났어. ,1
2594,쉬는 시간 없다니까. 오늘도 회사에서 밤 새야 할 것 같은데.,1
2595,약속이 있어서 친구 기다리고 있는데 아직 안 왔어.,1
2596,우리 아빠 어저께 또 다치셨어 너무 속상해.	,1
2597,일주일에 5번은 술을 드시고 오시지. 그때마다 꼭 다치고 오셔.,1
2598,친구랑 약속있어 나왔더니 친구가 오질 않고있어.,1
2599,"너무 실망스러워서, 집에는 들어가기 싫고. 여기저기 방황하고 있어.",1
2600,어 회사 동기 였어 만난지는 꽤 오래되었고.	,1
2601,내일 약속 있는데 그냥 나가도 될까?,1
2602,지금 당장 관리하시는 분한테 가서 화장실에 토가 있다고 말씀드리고 청소를 부탁해야 할 것 같아.,1
2603,퇴근한지 얼마나 됐다고 회사에서 또 오라그러네?,1
2604,유기견 다큐멘터리를 봤는데 책임감 없는 사람들 진짜 너무하더라.,1
2605,룸메와 너무 자주 싸우게 돼.,1
2606,너의 말대로 약속 장소를 옮겨 보는 것도 좋은 방법 같아.	,1
2607,나 내일 약속이 있는데 그대로 나가도 될까?,1
2608,과장님한테 전화와서 새로운 업무를 또 주겠다고 하더라고.	,1
2609,퇴근한지 얼마나 됐다고 회사에서 또 연락이 왔어.	,1
2610,친구가 아직도 안 오고 있어.	,1
2611,어제 밤 새워서 기획안 작성했거든 오늘 팀장님한테 가져갔는데 다 처음부터 다시 해야된대.,1
2612,그래서 요즘 구직 사이트 맨날 뒤지고 있어.	,1
2613,나이가 많아서 갈 때가 되었어. 어제 시름시름 앓더니 의식없이 떠났어.,1
2614,부모님은 지금 집에서 내 전화만 기다리고 계셔. 어떻게 말씀드려야 될지 모르겠어.,1
2615,뭐 일 때문에 그런 것도 있고 최근 들어서 좀 아프네.,1
2616,술 드시고 오실 때마다 가족끼리 모여서 이야기는 해봤지. 하지만 변하는 건 하나도 없더라고.,1
2617,"다들 바쁘고, 자기 할 일 하다 보면, 다른 사람 신경 쓰지를 않아. 특히 나처럼 계약직인 사람들은.",1
2618,계속 살 순 없을 것 같애. 조만간 돈을 모아서 보증금을 빼서 보내야 되겠어.,1
2619,청소 시간을 정해놓고 같이 하자고 했는데 딴짓만 하고 있는 거야. 그래서 얘기를 해봤지. 매번 똑같은 답이야. 고치겠다고.,1
2620,아직 안 가봤지 옆에 있는 친구가 갔다 왔는데 허리디스크라고 그랬대 그리고 주사를 놔줬는데 그 통증은 너무 아파서 이루 말할 수가 없드래.	,1
2621,취미 시간은 내가 요즘에 회사가 너무 바빠서 취미를 가질 수가 없어.,1
2622,취미 생활을 가져보면 나의 우울한 마음이 좀 사라질 수 있을까?,1
2623,연락도 안 되고 어차피 늦게 오는 애니까 늦으려니 하고 있어.,1
2624,나 결국 헤어졌어.,1
2625,유기견 보호 센터에 들어오는 강아지의 수가 작년보다 세 배는 늘었대.,1
2626,속이 울렁거리고 넘어올 것 같은데 따뜻한 물 마시면 좀 나아질 것 같아.,1
2627,우리 아빠가 어제 또 다쳤어! ,1
2628,친구를 기다린지 한시간이 넘었는데 연락도 없어.,1
2629,요즘 허리가 아파서 병원 가봤더니 디스크 증상이 조금 나타난대.,1
2630,가족들도 경제적으로 너무 힘들게 때문에 부탁할 입장이 아니야.	,1
2631,집에 빵이 조금 있기는 해 사람이 빵만 먹고 살 수 없잖아.	,1
2632,우리 아빠 어제 또 다치셨어!,1
2633,그렇겠지 나도 찝찝하기는해 그래 약속 장소를 변경해야 되겠어.	,1
2634,최근에 키우던 강아지를 사람들이 많이 버리고 있어서 반려견 문제가 너무나 심각하대.,1
2635,다들 힘들어 해 그중에 엄마가 가장 많이 힘들어 하셔.	,1
2636,혼자서 기다린지 한 시간이 넘었는데 친구가 연락도 없어.,1
2637,나 내일 약속있는데 그대로 나가도 될까?,1
2638,청소도 안 하고 방이 엉망이야. 난장판이 따로 없어.,1
2639,나도 그렇게 생각해. 좋은 말 해줘서 고맙다.,1
2640,엊그제 갑자기 의식을 잃었었어 좀 나아지는가 싶더니 결국 죽고 말았어.,1
2641,아니. 너무 잘 맞아서 탈이였지.,1
2642,잊어버릴 수가 없어. 자꾸 생각 나. 그리고 물 마시면 화장실 갈까봐서 물도 못 마시겠어.,1
2643,냉장고 안에 조금 있는 반찬으로 2주를 버텨야 해!,1
2644,사람들이 강아지를 예쁠 땐 키우다가 나이가 들면 엄청 많이 버리더라고.	,1
2645,아니야. 이번 회사가 마지막 희망이었는데.,1
2646,회사에 내 고민을 함께 이야기할 사람이 아무도 없어. 그래서 더 스트레스 받아.,1
2647,"응, 아무래도 슬럼프가 온 것 같아 이렇게 오랫동안 슬럼프에 빠진 적은 없었는데.	",1
2648,내 자신이 너무 실망스러워서 그냥 무작정 걷고 있어.	,1
2649,권태기가 왔대 그런데 다른 여자가 생긴 것 같아.	,1
2650,너무 충격적이야.,1
2651,술 먹고 또 넘어져서 허리를 다쳤대.,1
2652,밥은 아직 안 먹었어 입맛도 없고 아무 생각도 없다.	,1
2653,허리 디스크 수술을 한 친구가 허리 통증에 대해서 말해줘서 나도 너무 걱정스러운데 갈 시간이 없어.,1
2654,서로 같이 보증금을 보태서 왔거든. 내가 보증금을 빼 줘야 해. 나 돈이 없어.,1
2655,헤어진지 두 달이나 지났는데 아직도 슬퍼.,1
2656,해피가 어제 세상을 떠났어.,1
2657,그러게. 정말로 그만두고 싶다.,1
2658,어제 우리 아빠가 또 다쳤어.,1
2659,당연히 이야기는 해 봤지 당신도 모르게 술을 드시고 계시더래 아무래도 중독이 신 것 같아.	,1
2660,"유기견 보호센터를 찍었는데, 그곳에 버려진 유기견들이 너무 많아. 다 데리고 있을 수가 없대.",1
2661,지금도 여진은 조금씩 오고있어.,1
2662,부모님도 요즘 많이 힘들어하셔. 거기다 어떻게 말해!,1
2663,사람들의 기부금으로 운영이 되고 있는데 요즘엔 기부금도 줄었대.,1
2664,"웬만하면 참겠는데, 음식물 쓰레기를 여기저기 막 던져버려.",1
2665,나 면접 또 떨어졌어.,1
2666,응 일주일에 적어도 다섯 번은 드시는 것 같아.,1
2667,물론 그럴 때마다 이야긴 해봤지. 다음에 같이 하자고 하더라고. 그러고 또 나가.,1
2668,아빠가 또 다치셨어.,1
2669,화장실에 토 때문에 볼일을 볼 수가 없으니까 관리하시는 분한테 가서 화장실 청소 좀 해달라고 부탁해야 할 것 같아.,1
2670,응. 어제 갑자기 아파서 응급실에 갔는데 괜찮아졌다가 그렇게 되었어.,1
2671,친구랑 만나기로 약속해서 기다리고 있는데 친구가 아직도 안 와.	,1
2672,나 내일 약속 있는데 그대로 가도 될까?,1
2673,아직 말씀 못 드렸어.,1
2674,너무 실망스러워서 혼자 걷고 있어.,1
2675,고등학교 동창인데 그렇게 친한 사이는 아니었거든.,1
2676,다들 경황이 없어서 장례까진 생각을 못하고 있었네. 아마 내일쯤 준비하지 않을까 싶어.,1
2677,요즘 매일 우울해.,1
2678,가뜩이나 나한테만 일 시키는게 수상한데 다른 얘기 돌까봐 회사에서는 얘기 못 하지.,1
2679,맞아. 무기력증인 것 같아. 회사가 한동안 바빴었거든. 한가해지니깐 내가 힘이 하나도 없네.,1
2680,직장 상사가 이번에 또 새로운 업무를 주겠다고 했어. 너무 짜증나!,1
2681,으 화장실에 누가 토하고 아무도 안 치웠어.,1
2682,좋은 생각이네. 해피랑 산책도 좀 할게.,1
2683,퇴근한 지 얼마 됬다?또 일거리를 주냐!,1
2684,아니. 입맛이 없어서 아직 안먹었어.,1
2685,나 면접에서 또 떨어졌대.,1
2686,해피가 어제 세상을 떠났어.,1
2687,아니. 입맛이 없어서 밥을 못 먹었어.,1
2688,친구랑 저녁 먹는데 지진이 일어나서 다칠 뻔 했어.,1
2689,집에 오면 나를 제일 먼저 반겨주던 해피가 없으니까 정말로 허전해. 해피가 너무 보고 싶어.,1
2690,아까 잠깐 나왔다 왔어. 선배가 커피 사주더라.,1
2691,너무 긴장해서 엉뚱한 대답을 하고 말았어!,1
2692,그냥 기분이 ? 가라앉고 매일 하던 일도 하기 싫어.,1
2693,괜히 매일 우울한 기분이야.,1
2694,퇴근한지 얼마나 됐다고 회사에서 또 연락 왔어!,1
2695,3년 전에 친구 소개로 만나게 되었어.,1
2696,어 꼭 그랬으면 좋겠어.,1
2697,그럴까 하는 중이야. 정말 너무 피곤하다.,1
2698,응. 최근에 작년보다 세 배나 더 늘었대. 아이들이 너무 불쌍해보였어.,1
2699,밥 생각도 없어. 배도 안 고프고. 술이나 한잔 먹고 싶다!,1
2700,아무것도 안 하면 기분이 더 가라 앉더라고 취미로 한번 찾아볼게.	,1
2701,다른 층은 눈치 보여서 못 가겠어.,1
2702,괜히 매일 우울한 기분이야.,1
2703,취미 시간을 가져보면 우울한 마음이 좀 사라질까?,1
2704,술 먹고 계단에서 넘어지셔서 허리를 다쳤어.,1
2705,3년 동안 만났었지.,1
2706,어떻게 해야할 지 몰라서 장례는 못 치뤘어.,1
2707,잠시 물건을 사러 밖에 나갔는데 알게 되었어.,1
2708,알았어 내 잘못이 아니지 당연히 그냥 난 최선을 다해서 준비해 볼게.	,1
2709,기획안 다시 작성해야 해서. 하. 오늘은 야근 각이야.,1
2710,"결과가 좋지 않아서 너무 속상했지만, 앞으로 내 노력이 인정받는 날이 왔으면 좋겠어.",1
2711,정말 좋은 곳으로 갔으면 좋겠다 나도 너무 힘드네.,1
2712,아무래도 슬럼프가 온 것 같애. 진행하던 프로젝트도 잘 안 되고 있어.,1
2713,매일매일 우울한 기분이 들어.,1
2714,회사에 나 괴롭히는 상사가 한명 있는데 그 사람이 계속 연락이 와.,1
2715,이제 두 달 다 돼가 그런데 잊혀지지가 않아.	,1
2716,무기력한 날이 점점 늘어가고 내가 하는 일의 진도가 잘 나가지지 않으니까 일하고 싶은 마음이 없어져.,1
2717,지금은 괜찮아졌는데 어제는 정말 무섭고 손발이 다 떨리더라니깐.,1
2718,이번 시즌은 다 끝났는데 다른 쪽으로 한 번 알아봐야 될 것 같아.,1
2719,나 남자친구랑 헤어졌어.,1
2720,통장에 2만 원밖에 안 남았어. 이걸로 2주를 어떻게 살지?,1
2721,우리 아빠가 어제 또 다쳤어.,1
2722,이따가 부모님이랑 같이 먹으려고.	,1
2723,응. 엄마 아빠도 지금 기운 못 차리고 계셔. 많이 슬프신가봐.,1
2724,매일 진행하던 프로젝트도 더 이상 눈에 들어오지도 않아. 그냥 아무것도 하기 싫어!,1
2725,그저께 저녁에 갑자기 의식을 잃어서 동물병원 응급실로 데려갔어. 치료를 받으면서 좀 나아지는 것 같았는데 결국에 세상을 떠났어.,1
2726,약속을 잡을 때마다 매번 약속 시간에 늦어. 너무 속상해!,1
2727,어제 진짜 무서웠어.,1
2728,권태기가 왔다고 그만 만나자 하더라.,1
2729,슬러프가 오는 거 같아.,1
2730,내가 계약직이라서 만만하니까 그런 것 같애. 생각같아선 그냥 확 그만두고 싶다.,1
2731,유기견 보호 시설은 너무나 부족하고 환경은 너무 열악하대.,1
2732,고등학교 동창이였어 고등학교 때는 정말 착하고 깔끔한 아이였거든.	,1
2733,어제 친구랑 식당에서 밥을 먹는데 갑자기 지진이 일어나서 너무 놀랐어 다친 데는 없어.	,1
2734,아무것도 안 하는 시간을 가졌더니 더 우울해졌어 취미를 가져 볼게.	,1
2735,나 결국 헤어졌어.,1
2736,이제 두 달이 조금 지났어. 정말 잊기 힘들다.,1
2737,아직 못했어. 여기저기 알아보는 중이야. 좋은 곳으로 보내줘야 하니까.,1
2738,화장실에 누가 토 해놓고 안 치우고 그냥 가버렸어.,1
2739,갑자기 권태기가 왔대. 그런데 다른 여자가 생긴 것 같아.,1
2740,벌써 1시간이 넘었어.	,1
2741,괜히 매일 우울한 기분이야. ,1
2742,나 면접에 또 떨어졌어.,1
2743,가족들도 아파트 대출금 갚느라고 다들 힘들어 하셔. 말을 해 볼 수가 없어.,1
2744,맞아 하루종일 앉아서 일하니까 허리가 아픈 건 당연한 걸거야.	,1
2745,약속이 있어서 친구를 기다리는데 친구가 아직 안 와.,1
2746,모르겠어. 요즘 일도 잘 안 되고 괜히 무기력해.,1
2747,아. 너무 우울하다.,1
2748,고등학교때 친구가 소개시켜줘서 3년동안 만났어.,1
2749,같이 일하던 친구가 허리디스크로 병원에 갔다가 주사를 맞았는데 너무 고통스러웠대.	,1
2750,밖에 나가서 쉬기에도 엄청 눈치보여. 빨리 업무를 시작해야될 것 같아.,1
2751,사람들이 강아지를 엄청 버리더라고.,1
2752,친구를 기다린지 한 시간이 넘었는데 연락도 없어.,1
2753,한두 번이 아니니. 이젠 걱정보다 짜증이 나.,1
2754,다들 충격 받아서 서로 말도 못 꺼내고 있지..,1
2755,친구랑 약속 있어 나왔는데 친구가 아직도 없고 오지를 않아!,1
2756,아빠가 술을 너무 많이 드시고 오는 날에는 항상 다쳐서 걱정돼.,1
2757,다들 힘들지. 충격이 많이 큰 것 같아.,1
2758,걱정을 하실까봐 말씀을 안 드렸어.,1
2759,항상 함께했던 해피가 집에 없으니까 너무 허전하고 이상해.	,1
2760,하는 일에 진도가 잘 나가지지 않아서 일 하고 싶은 마음이 사라져 나 정말 무기력증인가봐 어떻게 해?,1
2761,어제 저녁에 진짜 무서웠어!,1
2762,유기견 다큐멘터리를 봤는데 무책임한 사람들 때문에 너무 화가 나!,1
2763,슬럼프가 온 것 같애. 모든 일이 다 하기 싫어졌어.,1
2764,요새 감염병이 여기저기 돌고 있어서 너무 무서워서 나도 약속을 미루고 싶어. 하지만 친구가 어떻게 생각할지 몰라서 나 혼자 결정할 수가 없어.,1
2765,그래. 좋은 곳으로 갔을 거야.,1
2766,취미로는 어떤게 좋을 지 생각 좀 해봐야되겠다.,1
2767,다행히 지진은 멈췄지. 하지만 아직도 가슴은 뛰고 있어.,1
2768,마음이 너무 잘 맞아서 평소에 싸운 적이 한 번도 없었어 그래서 헤어질 거라고는 생각도 못 했어.	,1
2769,걔를 키우는 사람이 많아졌는데 그만큼 유기견도 엄청 늘었다는 거야!,1
2770,아이가 나이가 많이 먹어서 그런지 시름시름 앓더라고 그러더니 갑자기 자다가 떠난거야. ,1
2771,요즘은 쉬는 시간마다 스트레칭을 하기는 해. 효과는 조금 있는 거 같기도 하고.,1
2772,나 면접 또 떨어졌어.,1
2773,최근에 작년보다 세배는 더 늘어나고 있대. 지금은 보호센터에서도 받을 수 없을만큼 늘어나고 있대.,1
2774,최근에 버려진 아이들이 작년에 비해 세 배나 많대.,1
2775,내일 약속 있는데 나가도 될까?,1
